reviewID,reviewerID,restaurantID,date,rating,reviewUsefulCount,reviewContent,flagged,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,restaurantRating,mnr,rl,rd,Maximum Content Similarity
U6tMNnzglBJLlXDFGja-AA,TlRoq6KKVolcHnPJrtOfaw,Z2nOMPedr7XYhgYhILJjEA,3/30/2011,3,0,let start saying i despise everything wicker park bars restaurants lack parking etc however group tuesday night dinner friends wanted come here so around 8 show place packed seriously tuesday night however pizza smell intoxicating i agreed stay we ordered red pizza sausage giardinera white pizza chicken basil the white pizza delicious not best pizza i ve ever had certainly worth waiting hour table i leave full satisfied however waiter super friendly service great some tables super close together one friends found guy s ass rubbed back shoulder tried get seat,N,Monica I heart Carbs K.,"Chicago, IL",01/01/2010,10,94,3,73,20,21,10,3,0,4.0,0.08333333333333333,91,0.25,0.26914854200265337
i2gePajuT0M9BiDHI8OPbQ,C_74WiyIHv7RUlJgLB-cPg,Z2nOMPedr7XYhgYhILJjEA,7/21/2008,5,0,there single piece left plate dine tasty pizzeria they good beer get drink too just get early weekends beat crowd might waitin seat if saturdays could partake live band karaoke waitin,N,melissa h.,"Chicago, IL",01/01/2008,37,180,9,247,132,110,45,3,5,4.0,0.08333333333333333,31,0.25,0.17380487723122595
3ZYqGyFItfUv,yqGZwNaLo-a6SFtSUlOeLw,Z2nOMPedr7XYhgYhILJjEA,2/11/2008,4,1,i fan pizza comes foot no seriously order large place like two feet that might slight exaggeration pizza friggin large atmosphere so i spirit pizzeria stereotypical guy named luigi old pictures little italy piece blows water its sports bar esque joint fairly good techno insh insh insh multiple flat screen tvs watch chicago bull suffer miserable seating usually people 4 rolled 10 deep easily accommodated service fairly attentive i dug grunge band look server food the pizza quite tasty admittedly i little surprised piece offers different sauce options myriad different toppings include standard fare also interesting additions artichokes yes mashed potatoes we got meat lovers carnivores group veggie delight rest us the pizza terrific though slid thin crust i picked up this place thin crust persuasion deep dish fans might satiated a large pizza proper large i e 2 foot wide probably good 4 normal people 6 super tiny girls mommy factor i sure mom would rock nirvana made playlist here pretty sanitary bring kids with date factor this winner chic cultured fun tasty place date bling 1 large pizza ran around 20 bucks depending toppings ordered on account feed 4 5 people that s bad book drinks range 2 cokes expensive brews all all satisfying meal sans drinks run 8 10 bucks per person not shabby upshot eclectic pizzeria sports bar feel less shoes sticking ground tetanus,N,Zaid A.,"Chicago, IL",01/04/2006,9,26,1,59,27,30,27,0,0,4.0,0.08333333333333333,228,0.0,0.15636840826985077
MA8wzRD,-HQGG_AMQcRZs9XJ2gd5Lg,Z2nOMPedr7XYhgYhILJjEA,1/12/2008,4,1,i d like actually sit dinner i work event lower room reserved we sampling pizza popular brews our servers attentive i really liked pizza i tried i find house brew i liked waitress brought bottled wheat beer try it captured coworkers interests bottled somewhere asia picture owl it i drank night kudos waitress good yet unique recommendation bonus points charge special request knows maybe part package karaoke seems big i wait long see coworkers embarrass hilarious,N,"Jessica Bessica, Messica Y.","Chicago, IL",01/10/2007,22,195,10,176,93,66,26,89,2,4.0,0.08333333333333333,76,0.0,0.1336344390466212
CaKEuXlCY6jA,rLqmqiKNilqljt6eqC5voQ,Z2nOMPedr7XYhgYhILJjEA,11/20/2006,4,2,piece serves really great pizza that s even debateable the pizzas huge cheezy crispy what i m big fan crowded place gets i also sad say i really enjoy many beers every often they ll really good one i d consider destination choose beer back pizza there s something makes really good breakfast next day i recommend ordering large enough breakfast i really like piece i make point go busy order pilsner decent brew,N,Rusty Rusty Shackleford S.,"Chicago, IL",01/08/2006,0,354,112,449,137,102,47,0,3,4.0,0.08333333333333333,74,0.0,0.22197820510545674
Gr0SixZp2Qyf6X055Dlz8Q,mb0Xh3sDAcQUSZA6QdriRA,Z2nOMPedr7XYhgYhILJjEA,5/9/2011,5,0,here s recipe success pizza red topping italian sausage mushrooms giardiniera beer dark n curvy dunkelweizen add friends perfect night out,N,Bella Chili J.,"Chicago, IL",01/10/2010,51,46,3,55,30,29,21,0,4,4.0,0.08333333333333333,21,0.25,0.1847704681779765
rzJkYmon1-J7HDBy,Iv_xs5HXhlkMBdNIkdDaiQ,Z2nOMPedr7XYhgYhILJjEA,1/27/2007,5,1,this prob one fave pizza places chicago i love thin crust pizza wicked selection micro brew made house,N,Joel K.,IL,01/01/2007,68,47,4,59,21,12,23,0,0,4.0,0.4166666666666667,18,0.25,0.14546197515624892
Wp20mApMPHu387F,Iv_xs5HXhlkMBdNIkdDaiQ,CQ75CQSyrsmb-S3UAwCHpw,1/27/2007,5,1,this prob favorite steakhouse far the woodfire ovens give downtown establishment cozy feel the black peppercorn new york strip porterhouse recommendations go well wild rice red skin mash cheddar double stuffed potatoes i also highly recommend baked french onoin soup stuffed mushroom caps lumped crab cakes,N,Joel K.,IL,01/01/2007,68,47,4,59,21,12,23,0,0,4.0,0.4166666666666667,46,0.25,0.14546197515624892
ZLV1aF8HIkQgIOdeGRDvHQ,Iv_xs5HXhlkMBdNIkdDaiQ,DXwSYgiXqIVNdO9dazel6w,1/27/2007,4,0,this place great thin deep pan pizza also great spot watch sporting events also like cause deliver me,N,Joel K.,IL,01/01/2007,68,47,4,59,21,12,23,0,0,4.0,0.4166666666666667,18,0.0,0.14546197515624892
RjA,Iv_xs5HXhlkMBdNIkdDaiQ,O6uWHgJzylSjWjPSJKGhnQ,1/27/2007,5,1,love middle eastern place wicker park due loyal clientele grown nice little establishment little sandwich place started as they excellent salad bar prices pretty cheap i personally go lamb shawerma,N,Joel K.,IL,01/01/2007,68,47,4,59,21,12,23,0,0,4.0,0.4166666666666667,30,0.25,0.14546197515624892
4zIQ5t-OFUfARrSda0P8Rw,Iv_xs5HXhlkMBdNIkdDaiQ,NYhIkpTi4ffmkAu4o2aKuA,1/27/2007,5,2,well i m writing review since i recently returned thailand i must say best place thai chicago i ve going 14 years i ve never bad dish experience there it s closest thing i ve food homeland i highly recommend anybody wants great thai food,N,Joel K.,IL,01/01/2007,68,47,4,59,21,12,23,0,0,4.0,0.4166666666666667,45,0.25,0.14546197515624892
Yp7H7RneQtecxvGXDnrVZA,fhK7zdIh4SjmCICXciQjlA,Z2nOMPedr7XYhgYhILJjEA,7/21/2009,4,0,good la madia better interesting say california pizza kitchen its also great place take friends great music playing also good atmosphere good mix hipsters regular people,N,Brandon C.,"Chicago, IL",01/05/2009,1,21,0,5,5,4,1,0,0,4.0,0.08333333333333333,26,0.0,0.11078750848667396
dfGoH0VmcQSQRN2DlrEy-A,nOs7s96Vmz9Emn7IIsLTeg,Z2nOMPedr7XYhgYhILJjEA,4/27/2010,4,0,yummy pizza this place always packed obviously reason the pizza delicious choose either red white pizza equally amazing they brew beer selection quite tasty if wicker park definitely stop piece,N,Kori E.,"Chicago, IL",01/04/2007,48,252,3,215,76,45,33,0,6,4.0,0.08333333333333333,30,0.0,0.2066879524815015
x-lw95cwtyw4jJ57Qbwq7g,P0z96gPph_NKJ8mJG6MYFQ,Z2nOMPedr7XYhgYhILJjEA,8/20/2006,4,2,pizza great but prepared long wait friday night,N,Yvette F.,"Evanston, IL",01/05/2006,32,114,6,142,45,15,26,0,2,4.0,0.08333333333333333,8,0.0,0.12484266182651327
KKGvZ,sAQvIq6U3quQam53w_yHog,Z2nOMPedr7XYhgYhILJjEA,2/8/2011,4,0,4 red pepperoni jalapenos 4 plain mushroom onions,N,Aaron showtheplan L.,"Chicago, IL",01/05/2008,33,163,0,61,22,29,7,0,3,4.0,0.25,8,0.0,0.4763782440554748
7hkGE-8zb,sAQvIq6U3quQam53w_yHog,z_qEuUuRWIq4O-YufXHf1w,2/8/2011,2,0,3 thin crust pepperoni 2 deep dish deluxe 2 deep dish mushroom green pepper,N,Aaron showtheplan L.,"Chicago, IL",01/05/2008,33,163,0,61,22,29,7,0,3,3.5,0.25,14,0.375,0.4763782440554748
eekY8pvZB,sAQvIq6U3quQam53w_yHog,DXwSYgiXqIVNdO9dazel6w,2/8/2011,4,0,4 5 deep dish 1 2 sausage onions 1 2 pepperoni mushrooms,N,Aaron showtheplan L.,"Chicago, IL",01/05/2008,33,163,0,61,22,29,7,0,3,4.0,0.25,12,0.0,0.4763782440554748
WOsjI68OX2HidFShKNLZQg,SDURW9xVesI7-Yl9naeEog,Z2nOMPedr7XYhgYhILJjEA,6/11/2008,4,0,a pretty simple place can t mess long ingredients taste good they brew beer order pizza red white sauce plain no sauce olive oil sauce many toppings like they make thin crust pizza though the large comes huge baking sheet like ones bakeries use bake dozens cookies we ordered two large pizzas fed 8 10 people the pizzas start 11 small 14 medium 17 large all ingredients besides cheese extra 1 50 2 50 the gripe lack cheese red pizzas there also couple options salads sandwiches desserts i bother ordering i m happy enough pizzas,N,Nancy H.,"Chicago, IL",01/12/2006,50,450,19,894,494,323,315,0,25,4.0,0.08333333333333333,95,0.0,0.16140729021062472
ImExNrYaGmKzlu3CiqRhOg,ZKHpDDP3KJf-2WVzsyGyUg,Z2nOMPedr7XYhgYhILJjEA,10/13/2008,2,0,maybe i expecting pizza blow away it didn t i disappointed pizza service so slow i understand place always crowded justify waiting hour food our waiter took order delivered food saw twice,N,liz C-note d.,"Chicago, IL",01/02/2008,23,351,16,301,204,151,80,0,0,4.0,0.3333333333333333,32,0.5,0.20527181048482035
snoOPDPasXwYlAk-apqugw,ZKHpDDP3KJf-2WVzsyGyUg,u_Ze5HkcNXgECvYvKS0HLA,10/13/2008,5,0,great place friends date the wine cheese flights keep night fun atmosphere knowledgeable really friendly staff i love place,N,liz C-note d.,"Chicago, IL",01/02/2008,23,351,16,301,204,151,80,0,0,3.5,0.3333333333333333,19,0.375,0.20527181048482035
bRADjfkKIVl0DnzjX8-haw,ZKHpDDP3KJf-2WVzsyGyUg,1g52-6WzlhjIOpNAsBjPJg,10/13/2008,5,0,love love love place best sushi i ve had hands down clean quaint eating area servers knowledgeable super friendly street parking hard either,N,liz C-note d.,"Chicago, IL",01/02/2008,23,351,16,301,204,151,80,0,0,4.0,0.3333333333333333,23,0.25,0.20527181048482035
0gLYo2xe3q8niZ2sG8r8mQ,ZKHpDDP3KJf-2WVzsyGyUg,43rd1LKcZRIunySzbMsyLQ,10/13/2008,4,0,salad bar amazing be careful fill salad everything else starts coming great service coming lunch great b c cheaper dinner,N,liz C-note d.,"Chicago, IL",01/02/2008,23,351,16,301,204,151,80,0,0,4.5,0.3333333333333333,20,0.125,0.20527181048482035
B8XWIQdPO7U,oEHpQXv1s_upFtRN0SYJRA,Z2nOMPedr7XYhgYhILJjEA,7/31/2005,4,0,place cool concept east coast style thin crust pizza brewery bunch tvs great summer open huge windows front let fresh air,N,Doug p.,"Chicago, IL",01/07/2005,11,370,118,162,54,59,5,0,4,4.0,0.8333333333333334,21,0.0,0.15838553907250885
2-KE4heDc9eBezL,oEHpQXv1s_upFtRN0SYJRA,hylBw5ND7XyPldM6BN28vw,7/31/2005,2,0,kind disappointed food nothing special think melting pot place go fondu chicago,N,Doug p.,"Chicago, IL",01/07/2005,11,370,118,162,54,59,5,0,4,4.0,0.8333333333333334,12,0.5,0.15838553907250885
uPGtqjn-uKWHQ7faRdJDuQ,oEHpQXv1s_upFtRN0SYJRA,sR4EOfPuI-at41uIxIZPhw,7/31/2005,5,1,amazing selection belgian beers really wish one town anywhere closer me,N,Doug p.,"Chicago, IL",01/07/2005,11,370,118,162,54,59,5,0,4,4.0,0.8333333333333334,11,0.25,0.15838553907250885
F6YYu4hRQdIf0F1grhAYrw,oEHpQXv1s_upFtRN0SYJRA,n3VjBryfinjRG1W3LWsPBQ,7/31/2005,5,0,doesnt get much nicer this hope actually afford shop point life amazing selection prepared food counter highest quality cafe damn good even carry kobe beef ive never even seen person culinary school,N,Doug p.,"Chicago, IL",01/07/2005,11,370,118,162,54,59,5,0,4,3.5,0.8333333333333334,32,0.375,0.15838553907250885
NhgKVTX-dzq9y,oEHpQXv1s_upFtRN0SYJRA,4wreIFjaPMppyEnzKHbozg,7/31/2005,4,0,pretty much cheesecake factory fancier room whats wrong that huge menu huge portions could eat something different every day year hard keep going back favorites crab cake sandwich tasty,N,Doug p.,"Chicago, IL",01/07/2005,11,370,118,162,54,59,5,0,4,3.5,0.8333333333333334,29,0.125,0.15838553907250885
SA6sz2u2iNclICcoEbNHdw,oEHpQXv1s_upFtRN0SYJRA,n-mj6IJkWyCu4BuD2dvm0A,7/31/2005,4,1,the food always good a classic steak house atmosphere little boring prime rib shows wont looking anywhere plate,N,Doug p.,"Chicago, IL",01/07/2005,11,370,118,162,54,59,5,0,4,4.0,0.8333333333333334,18,0.0,0.15838553907250885
wRt6RIZbeyOb2GBfQo5JdQ,oEHpQXv1s_upFtRN0SYJRA,AqgG-1aD6JYj9D6OmBWO3w,7/31/2005,4,0,created celebrity chef rick bayless everything high end delicious the portions pretty small really good time atmosphere inside lively colorful drinks great try chipotle bloody mary margarita,N,Doug p.,"Chicago, IL",01/07/2005,11,370,118,162,54,59,5,0,4,4.0,0.8333333333333334,27,0.0,0.15838553907250885
7yCxu5lvLFxxQT2Q1cCuwA,oEHpQXv1s_upFtRN0SYJRA,O6uWHgJzylSjWjPSJKGhnQ,7/31/2005,5,1,the best falafel in the city hands down contest,N,Doug p.,"Chicago, IL",01/07/2005,11,370,118,162,54,59,5,0,4,4.0,0.8333333333333334,9,0.25,0.15838553907250885
GhzUFb3pLXGpMFcqPCb8oA,oEHpQXv1s_upFtRN0SYJRA,ptRZlXxngjFj5gghwPNNHA,7/31/2005,4,1,great little sandwich shop right near lincoln park zoo try grunt burger onion rings blue cheese crumbles it comes freshly fried potato chips,N,Doug p.,"Chicago, IL",01/07/2005,11,370,118,162,54,59,5,0,4,4.0,0.8333333333333334,23,0.0,0.15838553907250885
68Eg9YLhc-bLfln44EV5tQ,oEHpQXv1s_upFtRN0SYJRA,43rd1LKcZRIunySzbMsyLQ,7/31/2005,5,0,wow place blew away never churascarria one confident picked right one start im tempted try two new ones sal carvao brazzazz would shocked better fogo de chao ladies man life love boyfriend dad brother bring here guys paradise,N,Doug p.,"Chicago, IL",01/07/2005,11,370,118,162,54,59,5,0,4,4.5,0.8333333333333334,38,0.125,0.15838553907250885
yhjb7LZvp9sVma8FD4XHkA,mMhw2UFbTrMpBKMWr6hNMA,Z2nOMPedr7XYhgYhILJjEA,1/10/2010,2,0,two starts wait three pizza in city known pizza i understand people would wait long,N,Rob J.,"Chicago, IL",01/07/2006,4,88,0,37,16,23,6,0,2,4.0,0.08333333333333333,15,0.5,0.173234031831333
8wWQ5RRbBcSnP,nutSaTJfODYOzfgiouMuHA,Z2nOMPedr7XYhgYhILJjEA,7/12/2010,5,0,let say yum all around yum this place awesome beer i golden arm worrying ale even better pizza it traditional marinara mozzarella various toppings pizza we ordered white pizza crust brushed olive oil diced garlic mozzarella cheese we added sausage mushrooms ricotta cheese holy deliciousness i skeptical pizza i exactly accustomed i pleasantly surprised if want traditional chicago pizza deep dish loaded up definitely go somewhere else want delicious beer extremely tasty pizza check place out we went saturday night around 7 30 got seated hour not bad beer sip on piece out,N,Rebecca S.,"Chicago, IL",01/03/2008,10,97,8,65,18,19,8,0,0,4.0,0.08333333333333333,93,0.25,0.19124953003873868
d6-mXUU3UyKmgOKZbAZyhA,F4cbJPyoF1nd3S7Rqz72vw,Z2nOMPedr7XYhgYhILJjEA,8/11/2005,4,0,great place halfway healthy pizza if like greasy pizza go elsewhere the atmosphere relaxed friendly the last time went service slow also really busy great location right heart bucktown,N,Kristin A.,"Chicago, IL",01/08/2005,6,196,48,67,22,47,3,0,5,4.0,0.08333333333333333,29,0.0,0.11738613585479374
EaWg2VY78P65cjbW4npdFA,OGV40r9v4MZ7r2gwkutNbw,Z2nOMPedr7XYhgYhILJjEA,7/11/2005,4,0,we came sat table window nice day lot fun people watch eating pizza,N,Ren H.,"Chicago, IL",01/07/2005,73,1224,806,644,177,111,58,0,15,4.0,0.3333333333333333,13,0.0,0.22405648513196597
o-dWbjuEixjaUaOAlftfRQ,OGV40r9v4MZ7r2gwkutNbw,hylBw5ND7XyPldM6BN28vw,7/11/2005,3,0,yummy fondue my boyfriend i went first date cheese chocolate option perfect date night the drawback place pretty small wait super long,N,Ren H.,"Chicago, IL",01/07/2005,73,1224,806,644,177,111,58,0,15,4.0,0.3333333333333333,22,0.25,0.22405648513196597
